confirmation_parent_uid,source_corpus,selection_score,source_file_sha256,pcm_sha256,sample_rate,channels,sample_width_bits,sample_count,duration_seconds,canonical_pcm_path,upstream_parent_uid,existing_upstream_uid,absolute_source_path
152975d31e4b7f07399146a6a6eb982417780888726f5543c4812474ec4f21e0,IRMAS,009263c76a58afffb09d5f7764798d909529905964469174bfedfaaaee4259f7,189589589fc94d88a2aef22a6070dd6d254117a4aebf532ccb32651c33650154,94458d2936da16709faba7d1ba37cd8d1bc2a291b3faffe43facc0e3fcdbe35b,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\IRMAS_189589589fc94d88a2aef22a.wav,189589589fc94d88a2aef22a6070dd6d254117a4aebf532ccb32651c33650154,IRMA-002142,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\IRMAS-TrainingData.zip!IRMAS-TrainingData/gel/098__[gel][dru][pop_roc]0837__1.wav
7417419247f44ee526ec8b6ba802b68c7afd21ce7082c8f5816d4f31174bfd1a,IRMAS,0092e57f8144addc96b289ecf6de6c9baefcf5f3c64f2c6ddb7a0ad1c0a61db1,60e0b8ed860e854ea3f4c713c04067522da07313a73bd5a085f1db46a62d7d91,502c198c5c5daefe7d488b424c4f6d6067ac614eb26b0ef3e5d09ef7bc43ca3b,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\IRMAS_60e0b8ed860e854ea3f4c713.wav,60e0b8ed860e854ea3f4c713c04067522da07313a73bd5a085f1db46a62d7d91,IRMA-006090,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\IRMAS-TrainingData.zip!IRMAS-TrainingData/voi/090__[voi][nod][cou_fol]2390__1.wav
da1b158516538de87bfc81641722901fdc27b7ad94133d7cbf05975e2d378c9e,IRMAS,00a26f28d00d7c422302f6fa067a856fd0063d7268c2eebef84e9e3059b6698e,42437f6ad73c41670418246799a3c2865a90b1f73c38013607569c2dfaccff1f,816e21592fc8bf25a1c8efac2363d71f28de2becd13272c6086ad22d2455c9ac,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\IRMAS_42437f6ad73c416704182467.wav,42437f6ad73c41670418246799a3c2865a90b1f73c38013607569c2dfaccff1f,IRMA-003684,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\IRMAS-TrainingData.zip!IRMAS-TrainingData/pia/[pia][cla]1364__1.wav
9ce5ed39a18ef74d6a4a1d3839989266d80ec42d4a2c3d16b1e5bd76ba545ebe,IRMAS,00a7097c94c61e11242a9b54f19311b5d9e95d2c4cc21f7e82e3b5d8bb607848,5d7e21231fad41cd6cf5e71b931f5861eb7fa73dfc8a30c4b9005e1694a79f13,ccd69c451ee55655660ebdaf4f69ec55789609312845843a69f96b451c469037,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\IRMAS_5d7e21231fad41cd6cf5e71b.wav,5d7e21231fad41cd6cf5e71b931f5861eb7fa73dfc8a30c4b9005e1694a79f13,IRMA-000428,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\IRMAS-TrainingData.zip!IRMAS-TrainingData/cla/060__[cla][nod][cla]0216__2.wav
55ecbababb83250b82685bd75d392ddbe7ac3d64dccf635bd2ddfeeb42cf2992,IRMAS,00b006e02e9a73aa37c6a2302f0b86a4e7568ccad32718a479115b8e070267b6,40f0eae7002dbb7cc7e1bde02e87b9e42f1ee7de571a6858f8733bb0c43c4378,4871a3b91d77b0fad67f52fd317f503e1ab7896d8ffe4286d52906ebc35f2dc1,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\IRMAS_40f0eae7002dbb7cc7e1bde0.wav,40f0eae7002dbb7cc7e1bde02e87b9e42f1ee7de571a6858f8733bb0c43c4378,IRMA-004625,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\IRMAS-TrainingData.zip!IRMAS-TrainingData/sax/[sax][jaz_blu]1781__1.wav
04e266b73632e07d9032c99e2105cfb287f384c1bda560201680c02ad6d2b9d9,IRMAS,00b9fa0d07b3786db4bcd6a0ddd94572ca58ec484575209f03026e5f3f0020b7,98f17729982d20e9a3d188fd6ccb1e231ba96dd21404ba97212c3ff7e10f803f,37bf3ed09d5a94d1bb1b0b33daff0b33932f7e7befaa65de424b1a08f40ed656,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\IRMAS_98f17729982d20e9a3d188fd.wav,98f17729982d20e9a3d188fd6ccb1e231ba96dd21404ba97212c3ff7e10f803f,IRMA-004534,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\IRMAS-TrainingData.zip!IRMAS-TrainingData/sax/[sax][jaz_blu]1739__3.wav
d01de8e805749b4a6b4d761d85640fe2c3c1d524fcc03af41060b00f70ac58a9,IRMAS,00d384cbbc0e1eb77f676f9ca5754a4ec0dd5af1e35da249665a6262d98baf66,f8e8015482d64f37cf52033ef9d2cc0d678d5d97a5c5279e1bfe4b3fb63208bb,87ba02a62e70bca2f840d13cbddbe3605d7164122eebe7595862c2acf2862458,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\IRMAS_f8e8015482d64f37cf52033e.wav,f8e8015482d64f37cf52033ef9d2cc0d678d5d97a5c5279e1bfe4b3fb63208bb,IRMA-001907,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\IRMAS-TrainingData.zip!IRMAS-TrainingData/gac/[gac][pop_roc]0698__3.wav
235042f5f0d3b96f189da6e2dab2b4bdfa7b3e22a38a0257787b0a4095f29ab3,IRMAS,00dd8ad6eba732257b5a8220638f2988781c21237ae20285527af3ce38cea475,4c4efd4bd951c67b603fa005e6fc41c5879294bcb6298a4e453b96eb44e4264f,927870edcb3e65f9dae762338872893abc26d420859e6fa9e78cad69d74112dd,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\IRMAS_4c4efd4bd951c67b603fa005.wav,4c4efd4bd951c67b603fa005e6fc41c5879294bcb6298a4e453b96eb44e4264f,IRMA-005517,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\IRMAS-TrainingData.zip!IRMAS-TrainingData/vio/178__[vio][nod][cou_fol]2196__3.wav
fbc3e8bb125b96e5a91e5f7da2dc4217a59bac2f063a667378e2ae1a915487f0,Orchset,04489db242ddb45dd789c9b784543877ee506dec4e7ce290f711fd0a6270d098,27e88f194acebb061c7c47d794ebce83baacc883af2103a4013f88fde917becd,be535a0bd68a9f46213fd0363af0c8976fc9b8f6df0001e191c9962104ab66ed,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_27e88f194acebb061c7c47d7.wav,27e88f194acebb061c7c47d794ebce83baacc883af2103a4013f88fde917becd,ORCH-000032,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Musorgski-Ravel-PicturesExhibition-ex10.wav
32bb5a4f4c5992d2cd5668570cb94ad647f97cd796f5a721b2a7d6b30be2871a,Orchset,08585c7d24be7c6ad3f60258b236f73ae8f8766dd414e1d43d7454bf9812f0f3,b7cb9ee04001abebc2535d1673c99c62184d57d029c9ee47dfe2b782fca54588,dc3607a7e03f15abc24861a7f7c637744a5b03cf5bb2844affb1388a9cd3c2b8,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_b7cb9ee04001abebc2535d16.wav,b7cb9ee04001abebc2535d1673c99c62184d57d029c9ee47dfe2b782fca54588,ORCH-000001,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Beethoven-S3-I-ex1.wav
d5f3ec2c2d840a57c04286b17ca74ba4603d7ebaf89ef6bdf7fae0325468f1a7,Orchset,098b4c0a5a68653f14e20a4c3c2ec92804791e6a06512cee6f82a821305b8304,2167d4ec6ad7fbe57cb222dc9a6847c71a47dd25172b0d6f0660322d4d42b4b8,772205138027563ee5e76ed55ae3c549ff89379306e9fe25cd20820dfc19ff9d,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_2167d4ec6ad7fbe57cb222dc.wav,2167d4ec6ad7fbe57cb222dc9a6847c71a47dd25172b0d6f0660322d4d42b4b8,ORCH-000058,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Smetana-MaVlast-Vltava-ex4.wav
9a14e19f8584926dc02779e93be615958e938873dbe0be459b7e89031cb7161b,Orchset,0a3e5422f25fc9e9ead7e661a84f93ee41032e2688a2ad4726851724928222d1,07d094030721a61f82b4dd2cdaca377489b2332af6ffa1dd57b98b584e3d38e7,95a4f5e3cdd6c7534051fdffebb95225c04d6c92935cd16dcfca1f9868027298,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_07d094030721a61f82b4dd2c.wav,07d094030721a61f82b4dd2cdaca377489b2332af6ffa1dd57b98b584e3d38e7,ORCH-000004,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Beethoven-S3-I-ex5.wav
71257b3b0290e7aed231858bc642921c25feb51815060b2e340bd4f03fc899b8,Orchset,0e486b3d5da282fe47feac44b73161135ed555ddc9984d6cd248633eb542b403,ce1b51d6ffae35792c880e42629f557fb5f836480dac49c4555990d70816ff96,00e9750e01636f491b394e7419c10cfeb7567bf09b8fb5f64f630e9ffe741384,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_ce1b51d6ffae35792c880e42.wav,ce1b51d6ffae35792c880e42629f557fb5f836480dac49c4555990d70816ff96,ORCH-000108,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Ravel-Bolero-ex2.wav
9a5bfb18119863a280c7d3ce9aa674b1f47fcb10b67a41351ab9519a40b173e8,Orchset,0e69f0a71e78b8da95a9cdd0fcbbf2d3db7b44c7c15efdaa1a83afc0dedfc3e7,761ad0e17343367b4d84505ef552c98a4acf2194f89627ebcc781a1e309ebc8c,a7dc0d6311bc0351939ab85bc7ad72b15f53b450dc06c61243b13230f6efdc26,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_761ad0e17343367b4d84505e.wav,761ad0e17343367b4d84505ef552c98a4acf2194f89627ebcc781a1e309ebc8c,ORCH-000127,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Tchaikovsky-SwanLake-Scene-ex2.wav
a00c91ab0d48301f4edec660beaabbf377a191b4648291e8d255630a3748197e,Orchset,11196507808ac9b556b09f2e12b0ec700ad5b20d5eac15823acabc719563b1c2,e35076ded3b7067dfa4ea9745d9356e59dab081113cd273223fddda44d17794d,f87766f9dc31f6cf8522e0eea9296c8a4b55f19bcf1abdd007845559ba7bf1fa,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_e35076ded3b7067dfa4ea974.wav,e35076ded3b7067dfa4ea9745d9356e59dab081113cd273223fddda44d17794d,ORCH-000013,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Beethoven-S9-II-ex3.wav
e849cdfb26f0a4cad62d984a582bd4c4e8b0058cdf759abbda6d6e2d99e3e30f,Orchset,117438af471de7f58c9321b7fd1dfcde8481c53a229c1593e7493120cd0c7411,bafdbb36466ecd049a0a19ec20a34b2713383f5c439e9c39bfd4e7ae1e6d7284,4b1543e9f74cdc286b792b35432b6c689af245b231d28595a319eacd7d1d4330,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_bafdbb36466ecd049a0a19ec.wav,bafdbb36466ecd049a0a19ec20a34b2713383f5c439e9c39bfd4e7ae1e6d7284,ORCH-000076,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Beethoven-S9-II-ex2.wav
b50b80c2457e0429adc60e2785a877d3dadbc4b837bfcf2a324dfd25415bc6e6,Orchset,143a7d8fb5b74dd7718a95cc1cd38faa298363a2de1de6202a7ee5df7ddabdad,0decd691c48d191fb6f489a4407c64d794237c82cae1bb94e339ef622ecb6f1d,cb2034f5961259fe709e8b01402b016d49ed2340b78d5109e41ee0151a24bd53,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_0decd691c48d191fb6f489a4.wav,0decd691c48d191fb6f489a4407c64d794237c82cae1bb94e339ef622ecb6f1d,ORCH-000116,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Rimski-Korsakov-Scheherazade-YoungPrincePrincess-ex1.wav
03b08addfacc41a0a05967c87d17999c60d1c15634809cac14bf35785e666151,Orchset,16de8b049aafe37874bff97ce09b478af1582c63c94db1e345ac10dc79c0fae2,378dc76db37403cdfd8013992b463a5acf174bc7f5f2186c1673479b13d3e424,7a8c9ec8a4ed8330da578c8f37377043ce4093b622fa52f14dae7e381f311c67,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_378dc76db37403cdfd801399.wav,378dc76db37403cdfd8013992b463a5acf174bc7f5f2186c1673479b13d3e424,ORCH-000031,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Holst-ThePlanets-Jupiter-ex4.wav
bc2cfcc89bb1c4d87d839fcde2d55e33b0c30b5a7a0ab634852ac5369c386cc8,Orchset,19f376e9979981889bf541f9249111a1b40d58dd5a579c22e2476ed730436627,09c5089448cb7f7f9b892253f4594e1806c427a4d4f9fb529a0a78e8089df3a6,6fc78f8b49435fd2998f6bdee710eaf1a530ad224c11aa8d4add66ec05d51593,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_09c5089448cb7f7f9b892253.wav,09c5089448cb7f7f9b892253f4594e1806c427a4d4f9fb529a0a78e8089df3a6,ORCH-000092,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Holst-ThePlanets-Jupiter-ex1.wav
a10fcb4676ffef114bb7f7fb50068fd244704e05118918df2fc08685ac456028,Orchset,1acd358d9e1f75b55e241533b902895fd296b65b8cbd0f41355b9d236770dc1b,068aa992835b7f93b61e7bb3bc7b343854960a98239d9562e62199f4b32683ce,f5ed66a9d9226a5e046f16a41dfb15b4241644b6f5dc47518a1c0f228d5ef320,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_068aa992835b7f93b61e7bb3.wav,068aa992835b7f93b61e7bb3bc7b343854960a98239d9562e62199f4b32683ce,ORCH-000007,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Beethoven-S5-II-ex1.wav
7b17c70eeba0f7a9ddd0d5186ccc1c06d345dc9c0f9cb91132a33f202fdad9b3,Orchset,1cda90c81cab51257b44d503f8d9c3f686b532ad3decaadff97f8c4f926d52c0,f07fb20c358c45a3d45b6c284013f16f5fad90d4ddac7e024b32324c282ffd43,8b4711f3ad2ae5dd30f964200be4e31b89fe3d43cf3d996fca438d411f56968e,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_f07fb20c358c45a3d45b6c28.wav,f07fb20c358c45a3d45b6c284013f16f5fad90d4ddac7e024b32324c282ffd43,ORCH-000098,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Musorgski-Ravel-PicturesExhibition-ex4.wav
7500ff5440fd6062274a36fb2fe3c14a0b72d29b8a828dc63061f854e678aada,Orchset,1e6a9a76b34864268f9d363abae5926f22c37200e8aca48486f649623cb02a08,e8e040f7add2a71db11c5c69f90de089beb05c801cff7c60b905461a793075df,0b751fe31f3de98ef3fed14208af8767346052884e5593f8ef650441b542c9ce,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_e8e040f7add2a71db11c5c69.wav,e8e040f7add2a71db11c5c69f90de089beb05c801cff7c60b905461a793075df,ORCH-000100,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Musorgski-Ravel-PicturesExhibition-ex6.wav
098a96b7295f1e828ebe073a5d0dcd09939c50f48603e3771076eff1e787719f,Orchset,1e74113af10d1fa18ccfe16a5124bff51a3af1376f0e8bf40aded6b193a58ba3,2de8241e58801ba75659ac4eb3dee5cce98785a8b59dfe017f4e45ab1aaa1547,90c05a84fdb7041e85e1328fe2105a28179bd9d545ca9f98e9dca04da9008f56,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_2de8241e58801ba75659ac4e.wav,2de8241e58801ba75659ac4eb3dee5cce98785a8b59dfe017f4e45ab1aaa1547,ORCH-000053,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Rimski-Korsakov-Scheherazade-YoungPrincePrincess-ex2.wav
9b60a80dc4c7adabbf1e7aece4b934aebeedb915290940c4279dbb0f889c5d91,Orchset,221ba302a089d1c60ba8ac453ff858bdb0fb92fc9cd131a72729d985c261e3f7,6379ccab6e6119bcac6ec381237363058765b4447d1075ee4fe0d48a2d198657,2fcc9fac161f38ae34f65218bc9052373bc73531cffcdaad9b2f91b492a970c7,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_6379ccab6e6119bcac6ec381.wav,6379ccab6e6119bcac6ec381237363058765b4447d1075ee4fe0d48a2d198657,ORCH-000070,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Beethoven-S5-I-ex1.wav
c693eba40527814aa4a51672d2c3c965f2e82313349f5d7dcaa916dd0a073ea7,Orchset,23742854df003d41cc8e1d9f7e19e49cf6b5903da9fc80443bea43248d7f7b59,809b4c956d169eef275e1162156f5a72f62184c1c4292dc06786241965ccc8b1,ed8c5ca41ecd0e67b6b64dde9fd7733f6d81967dee775fdbdd2ea0c7639aea13,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_809b4c956d169eef275e1162.wav,809b4c956d169eef275e1162156f5a72f62184c1c4292dc06786241965ccc8b1,ORCH-000010,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Beethoven-S7-II-ex2.wav
3b242b416fcf21df707289ef8cd405e933702e999d2d92d66f16b31debeb2ddb,Orchset,27c65e348e1cafe0a58caf223155d3b1859daec3715e00847c11fcd35a628074,9b62bd4cf3fba470348ec912607756a7127f3f0480b4769b00f13693b57a3249,0c124fcba5fa44571b6f48709a65d1fda0f771f2451d29994a3bb62a9957aeb5,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_9b62bd4cf3fba470348ec912.wav,9b62bd4cf3fba470348ec912607756a7127f3f0480b4769b00f13693b57a3249,ORCH-000085,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/stereo/Dvorak-S9-IV-ex5.wav
eaf3ca531afb2bc4bd51f0db5b78bf5ac27dcc03a5c2d57ea4ca2d9a0e50f9bc,Orchset,2bb432ade18e2810a727ccdd760f32da8642e1bb996e1245bfef162b274bb311,3b1c80b46e9071706711df62b339369109a9e4c54e1b0081e47b3856944cc720,93bed2c3017a8a0040adc5c4b885c9e5c8713c94172d87341e88231cd52182e7,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_3b1c80b46e9071706711df62.wav,3b1c80b46e9071706711df62b339369109a9e4c54e1b0081e47b3856944cc720,ORCH-000054,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Rimski-Korsakov-Scheherazade-YoungPrincePrincess-ex3.wav
842affdcb4c8468186666b82c1b9c5f54f54304c24dc5972b91a35d9703d9cb3,Orchset,2bb4c250c031d77e0342405989b3435a6edd21595cc76bf4dcbf85310078b807,adda88f8b9d0a840fed6f911025e1bbf6207291e1dab4eed9f1bb52c40c9ddfd,44def447d59e77058779cb294322ad96bb4d27caefbc090aa9e0a1b7620d398f,48000,1,16,96000,2.000000000,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\23_confirmation_corpus_c1a\canonical_selected\Orchset_adda88f8b9d0a840fed6f911.wav,adda88f8b9d0a840fed6f911025e1bbf6207291e1dab4eed9f1bb52c40c9ddfd,ORCH-000051,[REDACTED_LOCAL_PATH]\Tony Hidayat\MM_Audio_Routing\source_archives\Orchset_dataset_0.zip!Orchset/audio/mono/Rimski-Korsakov-Scheherazade-Sea-SinbadShip-ex5.wav
